RiskScore,TotalDebtToIncomeRatio,MonthlyIncome,AnnualIncome,InterestRate,LoanAmount,BaseInterestRate,NetWorth,LoanDuration,MonthlyLoanPayment,TotalAssets,DebtToIncomeRatio
56.0,0.4334098083982129,3105.6666666666665,37268,0.2238586816278152,26549,0.2540489999999999,18740,48,842.0263949487166,29282,0.1041444162817191
39.2,0.1317948751558303,7126.0,85512,0.1827115438642391,20367,0.201367,96908,48,601.170280360447,149155,0.314813123032829
49.0,0.6715909933828922,1384.9166666666667,16619,0.2159272323019583,22186,0.208686,11195,48,694.0975599191905,54770,0.0923775684443923
52.0,0.618488667777794,2545.6666666666665,30548,0.3115623202919041,22280,0.30228,6851,84,654.4659852730042,21711,0.2121940899911138
47.0,0.2035338592813559,9034.666666666666,108416,0.2276942600447083,60460,0.27346,61429,72,1546.8605739872908,67394,0.1838290160975602
36.8,0.2809821060591027,4687.916666666667,56255,0.2069037610684566,14526,0.204026,321457,24,744.2206980295687,366111,0.0093003330729739
52.0,0.3200438845337877,2982.9166666666665,35795,0.2464074522103515,18086,0.248086,131828,36,715.6642372405776,165933,0.4044209770522251
51.0,0.8159952641036137,1740.1666666666667,20882,0.2183961233627674,23838,0.235838,88077,48,748.9677587509717,144098,0.2458156813281793
59.0,0.3299728233594038,1797.75,21573,0.2317055964553329,12419,0.246419,47843,48,399.2086431943682,51753,0.4087024481540232
40.8,0.1430049384266473,7179.75,86157,0.2384193557901897,16775,0.234275,73344,36,656.7397066687212,106697,0.3294150353121829
50.0,0.7832175453647839,2475.6666666666665,29708,0.3310455667053086,44904,0.276904,83146,108,1307.9855698080833,98472,0.1390383949919657
56.0,0.2922792561390123,6493.333333333333,77920,0.2341374477915227,20677,0.216677,5109,36,804.8666365293196,36486,0.4797705757616276
59.0,1.1900871419679109,2932.25,35187,0.28865160241305,82538,0.290538,11091,48,2917.6330220354057,24320,0.2100346607236835
54.0,0.4803751280404375,4441.583333333333,53299,0.2819084233380511,36261,0.2492609999999999,165827,36,1503.626162452273,175920,0.4570036583948081
40.0,0.2367835020415405,4550.416666666667,54605,0.1572290460425053,12604,0.180604,3640,24,615.463594081527,13039,0.2270988899329032
51.0,0.7137406563106512,3062.833333333333,36754,0.2821102033261037,36455,0.2689549999999999,117533,36,1512.0686735034728,138955,0.1827675746410422
47.0,0.6892533985502858,3118.833333333333,37426,0.2112530049275279,38810,0.2133099999999999,170152,24,1996.6664745119165,171618,0.2736874454580693
53.0,1.0918675919745802,1250.0,29512,0.2985190609050124,28201,0.260701,3661,60,909.8344899682252,24830,0.2382239805618368
52.0,1.322734161679882,2882.4166666666665,34589,0.3961850643979974,91631,0.374131,17138,60,3527.670993195453,72147,0.0712589500448839
40.8,0.1404991770041735,4715.333333333333,56584,0.1810593174738126,15122,0.192622,115778,36,547.5004526336796,122221,0.4960157211226295
55.0,0.4283254022498506,2731.4166666666665,32777,0.2260003462978678,27822,0.264322,114409,60,777.9351424619464,120149,0.2064896020291528
61.0,0.1960757416358257,5908.416666666667,70901,0.2388286071848654,20087,0.237587,23706,60,576.4971798101402,43108,0.328179015710244
53.0,0.3631916240297482,4348.666666666667,52184,0.2282540717919997,38284,0.246284,82766,48,1223.3993090306983,135135,0.1463717864147254
56.0,0.2549776029806034,3620.9166666666665,43451,0.2465643931734781,9077,0.2410769999999999,47111,36,359.25265225918326,58686,0.2942756747702839
57.0,0.5772007648137722,1990.0833333333333,23881,0.2192841806674495,17067,0.222567,5423,60,470.677622043141,38426,0.4103191980213574
54.0,0.3625112977688994,3687.3333333333335,44248,0.2325997326288069,21565,0.231565,50429,36,837.6999919731885,70635,0.2248814925018989
54.0,1.007426899545722,1323.75,15885,0.3252974997117367,35284,0.284784,278826,84,1069.5813582736496,302488,0.5418069239545946
50.0,0.5662463267367316,3303.083333333333,39637,0.2450885830571364,28863,0.204363,174623,24,1533.3588044053192,197025,0.1097211866260738
55.0,0.284279615596467,4064.75,48777,0.2966013455898997,32798,0.273298,69125,72,979.5255674957392,100090,0.2891038188839888
59.0,0.1851713015271384,3600.6666666666665,43208,0.2052591999999999,13574,0.2565739999999999,2671,84,305.74013303204976,23314,0.3408269936918299
56.0,0.8856493691463935,1555.1666666666667,18662,0.2638703832786698,28715,0.261715,87204,60,866.3323772508328,94880,0.4274032839526854
54.0,0.3890351922296138,3517.4166666666665,42209,0.2439535391069458,29658,0.233658,102388,48,973.3988690683142,116610,0.1850249718928613
51.0,0.2257445201623676,8268.5,99222,0.4200912583711408,44563,0.374563,13821,120,1585.5685649625368,20670,0.2191393300069593
46.0,0.4130126867217456,2273.25,27279,0.202603629054538,14474,0.212474,71005,72,348.8810900902082,117515,0.1691377647178658
53.0,1.0204347744844868,1250.0,15000,0.2058863664135576,33259,0.226759,78519,48,1022.5434681056088,125998,0.1227545473949578
70.0,0.1901038693545126,6281.333333333333,75376,0.1702407781881528,20920,0.20092,4964,36,746.1057713721455,5522,0.5165433498225567
56.0,0.2521030808464634,2091.333333333333,25096,0.2091181327784685,9999,0.243999,125038,96,215.23157641023727,146709,0.4168513557997069
54.0,0.62238111582494,2901.4166666666665,34817,0.2587822324943619,36726,0.228726,2880,48,1235.7869424730782,46874,0.234471781352428
60.0,0.3067312476698148,5692.166666666667,68306,0.2155627725992596,25261,0.208761,4148,24,1304.965383611198,24326,0.594253569743979
40.8,0.1442743923215425,4915.916666666667,58991,0.2201880713062038,14635,0.216135,2967,48,461.24088978667646,45657,0.2520384610441041
51.0,0.1539873539939773,7686.416666666667,92237,0.2765456002695212,29532,0.253532,44061,96,766.6109641952073,143116,0.3514774180121199
48.0,0.8560836088903212,4353.416666666667,52241,0.1716838723390577,25118,0.176118,4632,12,2292.888651003273,18952,0.0733975280864151
54.0,0.3180439140515062,5533.916666666667,66407,0.2761222384388477,44037,0.249537,31667,48,1525.028516701531,43020,0.3872177261964307
51.0,0.59002214841003,1672.5833333333333,20071,0.2478332295249719,12684,0.215184,54748,36,502.8612117281425,93068,0.1793966740372757
59.0,0.1736312471260234,5779.666666666667,69356,0.2175211856921156,18957,0.239457,2166,72,473.5307313060402,9667,0.4834832689131746
56.0,0.4572997835890227,2586.9166666666665,31043,0.2572740152972625,13424,0.280424,42394,96,330.9964318295026,52754,0.4272706609557036
42.400000000000006,0.0720018040783303,25000.0,300000,0.2064501955013329,18698,0.249198,212190,36,701.0451019582598,239980,0.0817340523215344
56.0,0.3284516262409491,2852.75,34233,0.2292878455380897,26572,0.232072,4017,60,747.9903767588675,19661,0.3934759121333316
48.0,0.2594903133453727,6822.25,81867,0.2231088494343096,35991,0.204991,20078,36,1380.307790220469,24707,0.291202109838133
51.2,0.1177689687808646,6632.666666666667,79592,0.2323905541931926,17337,0.230837,354369,60,491.1223136005481,390370,0.47058030912631
74.0,0.282030198168746,3788.8333333333335,45466,0.2553771604794591,31671,0.262171,259643,84,812.5654158283506,295715,0.5857337818709185
47.0,0.5006720514145071,6327.666666666667,75932,0.2335392216872575,29901,0.229901,71127,12,2818.0858506671966,228464,0.180458703155087
42.400000000000006,0.0715083920671181,13394.083333333334,160729,0.2640579814663558,22942,0.240442,47782,48,778.7893623796523,58602,0.2869856288516537
54.0,0.5540868102913855,2445.75,29349,0.3382764,31897,0.281897,2007,96,966.1578162701564,56865,0.0719280954556733
52.0,1.384860407989726,1250.0,15000,0.2156286869915251,16449,0.193949,7278,12,1536.0755099871574,69490,0.0732499625221535
50.0,0.2374252974564725,1891.5,22698,0.2038607933003422,7604,0.177604,102389,36,284.08995013891774,121192,0.3026516353790942
48.8,0.1317133351972707,9832.416666666666,117989,0.2012746013695579,21413,0.211413,50135,48,653.0603922158974,65900,0.5411654235793019
55.0,0.3889592821371191,2403.5,28842,0.3342798432008018,23503,0.347503,25107,120,679.8636346165658,37410,0.294992690597753
41.6,0.091772593503394,16479.583333333332,197755,0.2071007063140161,23464,0.203964,7368,24,1202.3741023553075,15161,0.3806598873841047
51.0,0.354646043275347,6708.5,80502,0.2105622569508157,51696,0.242696,2473,36,1949.1429813126647,25948,0.2609069604025782
46.0,0.5913340191689461,2211.75,26541,0.2277465617103876,28122,0.214622,67057,48,897.8830168969167,117767,0.1188167612684841
57.0,0.4615146664324164,1640.25,19683,0.2606824604320592,16797,0.262797,10776,96,417.99943161577096,17621,0.0771145970808973
52.0,0.4401292488199038,3815.6666666666665,45788,0.1906701424783407,31589,0.189089,23478,24,1593.3865037471464,99320,0.3195737935541793
56.0,0.830050627927572,1339.1666666666667,16070,0.2919530508030619,27411,0.2814109999999999,103702,96,740.5761325663401,108513,0.272989871352703
51.0,0.3946256976606843,3503.583333333333,42043,0.375168,28140,0.31264,1357,108,912.6040172290128,13431,0.1170376016754305
43.2,0.1930908876507966,7506.916666666667,90083,0.197088688486589,27462,0.221962,28630,36,1016.5172026872266,72026,0.3213442693713205
57.0,0.360332016107959,2373.4166666666665,28481,0.1481006309757712,12820,0.18182,6937,36,443.2180125642318,13578,0.414573853629521
57.0,0.8034470247712736,1356.1666666666667,16274,0.2027562398796989,15725,0.202225,298417,36,586.6080734273089,317610,0.5140464303912863
54.0,0.6231360176909416,2099.333333333333,25192,0.2217482834569137,21634,0.2266339999999999,85929,36,828.1702131391835,143091,0.3191351286892482
49.0,0.138476391384523,6508.416666666667,78101,0.2380787531085732,14215,0.236215,19905,36,556.262053626886,28446,0.156237431412694
58.0,0.3800461421074252,6109.333333333333,73312,0.2187725396396179,41720,0.2362199999999999,55474,24,2161.82856418163,75346,0.3836320331236874
37.6,0.179762054499959,6036.166666666667,72434,0.2097953300905161,10034,0.2185339999999999,6844,72,246.07372130416945,36020,0.1789421979186
36.0,0.1154643573383219,13344.333333333334,160132,0.1823409115687345,21320,0.17932,6854,24,1066.7948724416806,30016,0.1650596079336031
54.0,0.883698706164528,1250.0,15000,0.2720351532387511,19820,0.25782,47644,60,607.62338270566,61743,0.238207171545896
51.0,0.4163643082319097,4111.75,49341,0.1871963937889114,33548,0.203048,38528,36,1224.9859443725545,81454,0.256680767691853
59.0,0.2056037358323033,3932.0833333333335,47185,0.2149110332921177,18490,0.24799,17312,48,577.4510229372695,28782,0.0759736602958251
36.0,0.0992879496195815,8971.583333333334,107659,0.2646463692156646,19552,0.251052,146526,96,491.77011400787785,159378,0.389597131520311
42.400000000000006,0.1860759482170909,8772.416666666666,179664,0.2020893703285207,21380,0.20188,10869,24,1090.3357494054117,50021,0.3863901664766297
42.400000000000006,0.1292815003527125,6761.333333333333,81136,0.1993348035321067,15763,0.223263,7161,48,479.1153177181407,99623,0.309090165557094
39.2,0.1644010267670113,7187.083333333333,86245,0.2876266033449668,17018,0.289518,4917,48,600.563879460074,22024,0.1973897536046715
44.0,0.1152529716776398,8172.833333333333,98074,0.2221234465002956,16112,0.211112,3853,60,446.9433286927376,33453,0.4067297521255082
60.0,0.9067606384412796,1963.25,23559,0.2736260532939226,52609,0.288609,15436,96,1355.197823419842,23710,0.4569987319555839
39.2,0.2453217889664295,3317.333333333333,39808,0.1708216,18027,0.213527,29243,60,448.8141479313021,40123,0.2451303995104611
51.0,0.6199888362523744,1571.3333333333333,18856,0.2169003696345935,16282,0.211282,42456,36,619.2091246978977,71576,0.1910627607510301
40.8,0.1045993887282126,8449.0,101388,0.2025301557741236,22076,0.196076,62523,48,674.7602353646688,71923,0.4831825959111023
40.8,0.2217503270667543,6673.75,80085,0.2297540505676396,21534,0.251534,60191,48,689.9062452617519,96053,0.3957181328655004
51.0,0.4452958073633968,1898.9166666666667,22787,0.1874472358052462,20061,0.211561,2918,60,517.5796301991437,109630,0.217880109749415
59.0,0.8111088717913277,2548.25,30579,0.331470268244615,53420,0.32292,11459,120,1533.908182542251,19003,0.583125688062165
52.0,1.5329194616999902,1250.3333333333333,15004,0.294125901649903,44032,0.277532,2329,84,1241.6603002788877,28871,0.1992477321663434
38.400000000000006,0.3475966937754923,4161.333333333333,49936,0.366516680203573,30787,0.339787,1116683,120,966.4657083644154,1138334,0.2405265387740378
52.0,0.4089850480039539,2246.6666666666665,26960,0.199492671000925,12517,0.196017,48358,36,464.85307451554974,82498,0.3996098167022324
55.0,0.4364950973618523,1532.5833333333333,18391,0.2650353664673743,9769,0.268769,31569,96,245.9651112984855,33399,0.3182220476329784
55.0,0.2482798361393056,4283.666666666667,51404,0.1945156426835987,9446,0.192946,36315,12,872.5480580754057,77301,0.2415056111497174
41.6,0.0956387260760388,14603.0,175236,0.2651453234784152,27512,0.281512,199907,48,935.6123168883954,270652,0.603567558031183
39.2,0.0949832933901125,8420.333333333334,101044,0.1612462201632843,15696,0.193196,57727,36,552.7909914425443,86766,0.3055002033203792
52.0,0.1976408376923947,3363.1666666666665,40358,0.2249866953285365,10669,0.206169,59741,60,297.69907729913893,66332,0.4605800971978807
50.0,0.2476141774500256,5260.166666666667,63122,0.1637621589054007,18914,0.1659139999999999,43576,24,929.49184241671,49916,0.2019388641808749
40.0,0.0710370547756267,11684.666666666666,140216,0.2184943725894478,13335,0.199835,9989,48,419.0443060349393,43330,0.4327197038522816
48.0,0.1324837629111404,10029.416666666666,120353,0.2885207972970849,24013,0.283513,3694,72,704.7348598037065,22872,0.0253773080144832
60.0,0.674994795756463,3442.6666666666665,41312,0.2660269447579181,36289,0.248789,69997,36,1473.78208352425,84698,0.4143295645193836
56.0,0.4448908713536521,4806.583333333333,57679,0.3420474117281415,18371,0.3318709999999999,27803,72,603.405047400608,39359,0.4922112349789661
48.0,1.0399303771669828,2984.0,35808,0.2410449367837426,53571,0.223071,62249,24,2835.1522454662763,100845,0.297502655757911
54.0,0.2944322621494456,5164.25,61971,0.2867088269926141,24754,0.322754,99941,108,641.5218098052745,103736,0.2329192337367846
44.0,0.1834086923770748,6336.666666666667,76040,0.20174,37175,0.252175,24547,72,894.1997473627306,128333,0.4111055041466662
38.400000000000006,0.1919981903740024,7482.833333333333,89794,0.2680484681404781,32141,0.246141,255602,60,977.690458870264,281669,0.4246163204268197
47.0,0.4007273337510643,3080.9166666666665,36971,0.233600174702247,29198,0.218698,3965,48,941.60752134255,11131,0.068491577335999
49.0,0.2044740448881587,7687.5,92250,0.3054240893312905,36697,0.322697,42950,96,1025.8942200777203,57738,0.1278057306262553
48.0,0.1891331835539435,4300.833333333333,51610,0.3652429852849591,19238,0.316238,153721,96,620.430300268252,198224,0.2543620295110551
45.0,0.1793547182904837,3141.9166666666665,37703,0.3611113975204496,8927,0.330427,455394,120,276.5175786421756,466949,0.124280721839298
40.0,0.0949864138704943,11759.5,141114,0.2310216506435777,25539,0.248539,27704,48,819.9927339100783,32142,0.1239223628232075
56.0,0.6907128714831234,2913.333333333333,34960,0.282012851234498,36928,0.259428,1326,48,1291.2768322541665,39792,0.2740584170935937
63.0,0.4395389639563938,2408.333333333333,28900,0.1880076317834798,17636,0.223136,59198,60,455.5563381949819,64485,0.2513400909354539
58.0,0.7041673126584074,2324.0,27888,0.2556484744845046,25677,0.255677,47554,48,859.484834618139,61835,0.3999173985439089
60.0,0.0651443930573829,6259.666666666667,75116,0.222488907057994,6549,0.246549,1381,108,140.78218574153144,20489,0.1148800475501667
55.0,0.7064547839335923,1616.5833333333333,19399,0.2125494484223307,32442,0.254442,2484,48,1009.0430294606464,44361,0.210766332448918
54.0,0.1459442899617147,5183.666666666667,62204,0.4190290679020737,14467,0.379467,189158,120,513.5265510648755,203821,0.5803476360700166
51.0,0.309218419121473,2409.0,28908,0.1825965284082392,8569,0.199069,2610,36,310.90717166362856,68774,0.1935365415056955
59.0,0.3386686728123247,3848.4166666666665,46181,0.2731377801694712,32753,0.255253,119001,72,929.3381649288306,209751,0.5366026434971638
42.400000000000006,0.085323365722123,15887.416666666666,190649,0.2585244,19937,0.215437,13252,48,670.5678626297537,19491,0.2078271833118056
65.0,0.8010203461022332,2159.5,25914,0.2897379707815786,25725,0.281725,3667,24,1424.8034374077724,49934,0.2868648102361215
67.0,1.42538689920868,1314.8333333333333,15778,0.2538292607833519,27129,0.237629,7394,36,1084.1462079762125,47152,0.5676033446892902
52.0,0.1743607735557402,8592.666666666666,103112,0.236155123454287,36161,0.236161,11481,60,1032.2240069066238,31789,0.4478301649563306
61.0,0.6335810385561077,2084.4166666666665,25013,0.2535971410535286,29653,0.2331529999999999,36376,36,1184.6468764503268,65301,0.7575036133519772
53.0,0.8945391497693587,2243.583333333333,26923,0.2352685979919903,17955,0.247955,47106,36,699.9731274367036,73115,0.0961418367370381
49.0,0.2038799684227199,6187.166666666667,74246,0.2659444036420076,26795,0.230295,103976,48,912.4393446261056,111694,0.3097615786511166
60.0,0.1855380908769413,7296.75,87561,0.2615037031229467,34138,0.253638,33370,72,943.825064606322,42766,0.8066258367442091
55.0,0.3777945428310154,1250.0,15000,0.2500394323387941,5936,0.261936,163061,60,174.24317853876923,175586,0.2444117047102474
48.0,0.2906357326233794,3053.1666666666665,64483,0.2753195596726385,17279,0.239779,158779,36,710.3593309879478,203499,0.2594427207041143
65.0,0.1693622771356064,5565.833333333333,66790,0.2101507499706733,15671,0.232671,23711,72,384.642207490596,90708,0.3994284639777543
